component_id,component_name,component_type,sku,tier_level,supplier_id,supplier_name,supplier_country,annual_volume,unit_cost_usd,lead_time_days,is_single_source,critical_component
COMP-1241,Wi-Fi IC v2,ic_chip,SKU-IC_-01241,2,supplier_204,EliteMfg SOU-204,South Korea,148094,3.86,55,0,0
COMP-1242,Power IC v2,semiconductor,SKU-SEM-01242,2,supplier_387,NexGen CHI-387,China,44364,34.52,117,0,0
COMP-1243,Power Wire v4,cable,SKU-CAB-01243,1,supplier_084,EliteMfg USA-084,USA,39703,0.22,12,0,0
COMP-1244,Proximity Sensor v2,sensor,SKU-SEN-01244,2,supplier_097,NexGen CHI-097,China,293000,2.91,22,0,0
COMP-1245,Power IC v2,semiconductor,SKU-SEM-01245,3,supplier_330,TechMfg TAI-330,Taiwan,160631,3.64,82,0,0
COMP-1246,Proximity Sensor v2,sensor,SKU-SEN-01246,1,supplier_280,TechMfg CHI-280,China,323200,12.59,54,0,0
COMP-1247,FPGA Chip v4,semiconductor,SKU-SEM-01247,2,supplier_247,NexGen JAP-247,Japan,61001,77.93,64,0,0
COMP-1248,LiPo Pack v4,battery_cell,SKU-BAT-01248,1,supplier_082,PrecisionCo TAI-082,Taiwan,117767,88.55,46,0,0
COMP-1249,Power Wire v3,cable,SKU-CAB-01249,3,supplier_352,PrecisionCo CHI-352,China,48135,0.69,17,0,0
COMP-1250,Battery Module v4,battery_cell,SKU-BAT-01250,1,supplier_040,TechMfg SOU-040,South Korea,38960,20.56,37,0,0
COMP-1251,Board-to-Board v2,connector,SKU-CON-01251,1,supplier_498,ApexManuf CHI-498,China,288616,1.25,24,0,0
COMP-1252,USB-C Port v1,connector,SKU-CON-01252,1,supplier_169,StarComp CHI-169,China,90284,0.68,14,0,0
COMP-1253,Li-Ion Cell v2,battery_cell,SKU-BAT-01253,3,supplier_109,StarComp TAI-109,Taiwan,185568,31.25,24,0,0
COMP-1254,Flex PCB v2,pcb,SKU-PCB-01254,2,supplier_178,ApexManuf CHI-178,China,348602,16.57,15,0,1
COMP-1255,Telephoto Module v3,camera_module,SKU-CAM-01255,2,supplier_341,GlobalParts SOU-341,South Korea,160072,59.02,56,0,0
COMP-1256,LCD Panel v2,display,SKU-DIS-01256,1,supplier_251,GlobalParts CHI-251,China,449332,82.96,50,1,0
COMP-1257,Wi-Fi IC v4,ic_chip,SKU-IC_-01257,2,supplier_032,PrecisionCo CHI-032,China,241216,8.04,48,0,0
COMP-1258,Light Sensor v3,sensor,SKU-SEN-01258,2,supplier_479,StarComp SOU-479,South Korea,352009,12.37,26,0,0
COMP-1259,Flex PCB v2,pcb,SKU-PCB-01259,1,supplier_312,PrecisionCo SOU-312,South Korea,487777,6.04,16,0,0
COMP-1260,Li-Ion Cell v1,battery_cell,SKU-BAT-01260,3,supplier_062,PrecisionCo JAP-062,Japan,292597,55.36,21,1,0
COMP-1261,Frame v2,housing,SKU-HOU-01261,2,supplier_181,GlobalParts VIE-181,Vietnam,358582,5.1,36,0,0
COMP-1262,MCU Unit v3,semiconductor,SKU-SEM-01262,2,supplier_409,StarComp VIE-409,Vietnam,416183,79.0,106,0,0
COMP-1263,Front Camera v2,camera_module,SKU-CAM-01263,2,supplier_374,EliteMfg CHI-374,China,286579,113.58,70,0,0
COMP-1264,FPGA Chip v4,semiconductor,SKU-SEM-01264,1,supplier_443,UniComp CHI-443,China,23669,23.14,94,0,1
COMP-1265,Proximity Sensor v3,sensor,SKU-SEN-01265,2,supplier_376,PrimeParts CHI-376,China,293475,10.42,33,0,0
COMP-1266,Plastic Shell v1,housing,SKU-HOU-01266,1,supplier_085,CoreTech SOU-085,South Korea,258311,4.98,43,0,0
COMP-1267,Power IC v3,semiconductor,SKU-SEM-01267,2,supplier_121,GlobalParts TAI-121,Taiwan,478882,56.05,88,0,0
COMP-1268,Telephoto Module v1,camera_module,SKU-CAM-01268,3,supplier_354,EliteMfg TAI-354,Taiwan,441039,19.5,64,0,0
COMP-1269,Data Cable v2,cable,SKU-CAB-01269,2,supplier_355,CoreTech MAL-355,Malaysia,254004,1.2,15,0,0
COMP-1270,Bluetooth IC v4,ic_chip,SKU-IC_-01270,2,supplier_387,NexGen CHI-387,China,460764,7.18,71,0,0
COMP-1271,Power Wire v4,cable,SKU-CAB-01271,3,supplier_298,ApexManuf TAI-298,Taiwan,190430,1.27,8,0,0
COMP-1272,Flex PCB v1,pcb,SKU-PCB-01272,1,supplier_239,StarComp CHI-239,China,484674,9.75,31,0,0
COMP-1273,Power Cell v2,battery_cell,SKU-BAT-01273,1,supplier_179,StarComp GER-179,Germany,390200,37.45,44,0,0
COMP-1274,Main Camera v4,camera_module,SKU-CAM-01274,2,supplier_283,UniComp SOU-283,South Korea,426100,93.67,40,1,0
COMP-1275,Coaxial Cable v3,cable,SKU-CAB-01275,1,supplier_387,NexGen CHI-387,China,352083,1.9,10,0,0
COMP-1276,Battery Module v4,battery_cell,SKU-BAT-01276,3,supplier_014,EliteMfg JAP-014,Japan,435678,71.39,28,0,0
COMP-1277,FPGA Chip v3,semiconductor,SKU-SEM-01277,3,supplier_485,CoreTech TAI-485,Taiwan,285925,61.55,65,0,0
COMP-1278,Bluetooth IC v4,ic_chip,SKU-IC_-01278,2,supplier_315,CoreTech CHI-315,China,400983,0.15,24,0,0
COMP-1279,Aluminum Chassis v4,housing,SKU-HOU-01279,1,supplier_064,EliteMfg MAL-064,Malaysia,381711,8.02,43,0,0
COMP-1280,Light Sensor v1,sensor,SKU-SEN-01280,2,supplier_420,TechMfg TAI-420,Taiwan,263860,17.35,32,0,0
COMP-1281,Back Cover v2,housing,SKU-HOU-01281,3,supplier_372,PrecisionCo SOU-372,South Korea,258016,8.16,33,0,0
COMP-1282,Power IC v3,semiconductor,SKU-SEM-01282,3,supplier_228,ApexManuf TAI-228,Taiwan,59979,1.1,49,0,0
COMP-1283,Back Cover v3,housing,SKU-HOU-01283,3,supplier_037,NexGen USA-037,USA,295475,10.91,14,0,0
COMP-1284,Accelerometer v4,sensor,SKU-SEN-01284,1,supplier_484,EliteMfg JAP-484,Japan,263301,1.03,15,0,0
COMP-1285,MCU Unit v3,semiconductor,SKU-SEM-01285,3,supplier_494,EliteMfg SOU-494,South Korea,403652,39.13,70,0,0
COMP-1286,Aluminum Chassis v1,housing,SKU-HOU-01286,2,supplier_262,PrecisionCo CHI-262,China,40416,9.38,22,0,0
COMP-1287,Audio Codec v4,ic_chip,SKU-IC_-01287,1,supplier_001,GlobalParts CHI-001,China,133824,1.33,35,0,0
COMP-1288,Aluminum Chassis v3,housing,SKU-HOU-01288,1,supplier_313,UniComp CHI-313,China,403226,13.36,37,0,0
COMP-1289,Power Cell v1,battery_cell,SKU-BAT-01289,1,supplier_331,GlobalParts TAI-331,Taiwan,202647,23.19,24,0,0
COMP-1290,Power IC v4,semiconductor,SKU-SEM-01290,1,supplier_482,PrecisionCo USA-482,USA,164046,41.29,69,0,0
COMP-1291,Sub-PCB v4,pcb,SKU-PCB-01291,1,supplier_490,TechMfg SOU-490,South Korea,266590,11.3,25,0,0
COMP-1292,NAND Flash v1,semiconductor,SKU-SEM-01292,3,supplier_192,PrecisionCo SOU-192,South Korea,445348,47.14,55,0,0
COMP-1293,HDMI Connector v2,connector,SKU-CON-01293,1,supplier_086,PrimeParts JAP-086,Japan,35327,0.23,13,0,0
COMP-1294,HDMI Connector v1,connector,SKU-CON-01294,2,supplier_406,PrimeParts TAI-406,Taiwan,261330,1.31,29,0,0
COMP-1295,FPGA Chip v1,semiconductor,SKU-SEM-01295,1,supplier_333,UniComp CHI-333,China,306203,42.86,68,0,0
COMP-1296,Power Cell v2,battery_cell,SKU-BAT-01296,1,supplier_231,GlobalParts TAI-231,Taiwan,226401,13.06,60,0,0
COMP-1297,Power Cell v4,battery_cell,SKU-BAT-01297,3,supplier_405,CoreTech TAI-405,Taiwan,196980,21.11,52,0,0
COMP-1298,NFC Chip v3,ic_chip,SKU-IC_-01298,2,supplier_379,StarComp CHI-379,China,106861,1.89,40,0,0
COMP-1299,Bluetooth IC v2,ic_chip,SKU-IC_-01299,2,supplier_240,TechMfg SOU-240,South Korea,268304,7.71,79,0,0
COMP-1300,NFC Chip v1,ic_chip,SKU-IC_-01300,2,supplier_132,PrecisionCo TAI-132,Taiwan,142740,2.43,44,0,0
COMP-1301,Accelerometer v4,sensor,SKU-SEN-01301,1,supplier_170,TechMfg CHI-170,China,414474,1.71,40,1,0
COMP-1302,Gyroscope v2,sensor,SKU-SEN-01302,2,supplier_023,UniComp CHI-023,China,490470,7.08,40,0,0
COMP-1303,Mainboard PCB v4,pcb,SKU-PCB-01303,2,supplier_479,StarComp SOU-479,South Korea,351894,13.75,35,1,0
COMP-1304,Light Sensor v3,sensor,SKU-SEN-01304,1,supplier_449,StarComp TAI-449,Taiwan,221609,4.98,46,0,0
COMP-1305,Battery Module v4,battery_cell,SKU-BAT-01305,1,supplier_200,TechMfg MAL-200,Malaysia,146228,78.55,59,0,0
COMP-1306,LiPo Pack v4,battery_cell,SKU-BAT-01306,1,supplier_499,StarComp GER-499,Germany,400826,77.06,39,1,0
COMP-1307,Sub-PCB v4,pcb,SKU-PCB-01307,2,supplier_226,PrimeParts CHI-226,China,468366,11.14,18,0,0
COMP-1308,DRAM Module v2,semiconductor,SKU-SEM-01308,1,supplier_339,StarComp CHI-339,China,244373,57.2,62,0,1
COMP-1309,RF Cable v3,cable,SKU-CAB-01309,2,supplier_212,PrecisionCo JAP-212,Japan,124790,0.2,18,0,0
COMP-1310,Light Sensor v3,sensor,SKU-SEN-01310,1,supplier_362,PrecisionCo GER-362,Germany,175274,14.7,49,0,0
COMP-1311,FPC Connector v1,connector,SKU-CON-01311,2,supplier_280,TechMfg CHI-280,China,15036,1.76,30,0,0
COMP-1312,Audio Codec v1,ic_chip,SKU-IC_-01312,3,supplier_373,UniComp TAI-373,Taiwan,431972,2.01,87,0,0
COMP-1313,LCD Panel v4,display,SKU-DIS-01313,2,supplier_294,EliteMfg CHI-294,China,86855,96.77,64,0,0
COMP-1314,Power IC v1,semiconductor,SKU-SEM-01314,2,supplier_209,StarComp CHI-209,China,329278,43.23,59,0,0
COMP-1315,Mainboard PCB v1,pcb,SKU-PCB-01315,2,supplier_252,PrecisionCo TAI-252,Taiwan,82254,16.59,37,1,0
COMP-1316,Data Cable v1,cable,SKU-CAB-01316,1,supplier_003,UniComp SOU-003,South Korea,440982,1.85,21,0,0
COMP-1317,Plastic Shell v2,housing,SKU-HOU-01317,2,supplier_130,TechMfg SOU-130,South Korea,192870,5.67,36,0,0
COMP-1318,Li-Ion Cell v1,battery_cell,SKU-BAT-01318,1,supplier_202,PrecisionCo GER-202,Germany,320714,17.18,33,0,1
COMP-1319,Back Cover v2,housing,SKU-HOU-01319,1,supplier_264,EliteMfg GER-264,Germany,346014,7.64,31,0,0
COMP-1320,Board-to-Board v2,connector,SKU-CON-01320,1,supplier_478,ApexManuf CHI-478,China,201984,2.13,28,0,0
COMP-1321,Proximity Sensor v1,sensor,SKU-SEN-01321,1,supplier_188,ApexManuf CHI-188,China,439560,19.65,14,0,0
COMP-1322,Coaxial Cable v4,cable,SKU-CAB-01322,2,supplier_202,PrecisionCo GER-202,Germany,24138,0.36,7,0,0
COMP-1323,FPC Connector v3,connector,SKU-CON-01323,2,supplier_258,ApexManuf CHI-258,China,470917,1.82,22,0,0
COMP-1324,Frame v4,housing,SKU-HOU-01324,2,supplier_035,CoreTech GER-035,Germany,448869,4.49,36,0,0
COMP-1325,LCD Panel v2,display,SKU-DIS-01325,1,supplier_107,NexGen JAP-107,Japan,79504,20.6,61,0,0
COMP-1326,Back Cover v3,housing,SKU-HOU-01326,1,supplier_053,UniComp CHI-053,China,118845,3.28,24,0,0
COMP-1327,Light Sensor v4,sensor,SKU-SEN-01327,1,supplier_152,PrecisionCo CHI-152,China,384525,7.79,23,0,0
COMP-1328,Proximity Sensor v3,sensor,SKU-SEN-01328,1,supplier_391,GlobalParts JAP-391,Japan,264660,9.9,43,1,0
COMP-1329,Board-to-Board v4,connector,SKU-CON-01329,1,supplier_285,CoreTech TAI-285,Taiwan,231744,2.47,23,0,0
COMP-1330,MCU Unit v3,semiconductor,SKU-SEM-01330,3,supplier_494,EliteMfg SOU-494,South Korea,4380,63.15,59,0,0
COMP-1331,NFC Chip v3,ic_chip,SKU-IC_-01331,2,supplier_268,ApexManuf CHI-268,China,146613,6.15,80,0,0
COMP-1332,Telephoto Module v3,camera_module,SKU-CAM-01332,2,supplier_025,CoreTech JAP-025,Japan,197408,109.64,85,0,0
COMP-1333,USB-C Port v4,connector,SKU-CON-01333,3,supplier_442,PrecisionCo CHI-442,China,465369,0.12,20,0,0
COMP-1334,Proximity Sensor v1,sensor,SKU-SEN-01334,1,supplier_028,ApexManuf USA-028,USA,163880,18.3,43,0,0
COMP-1335,Front Camera v2,camera_module,SKU-CAM-01335,3,supplier_431,GlobalParts CHI-431,China,172877,43.52,31,0,0
COMP-1336,Coaxial Cable v1,cable,SKU-CAB-01336,1,supplier_379,StarComp CHI-379,China,178600,1.23,16,0,0
COMP-1337,Flex PCB v1,pcb,SKU-PCB-01337,1,supplier_360,TechMfg JAP-360,Japan,361961,4.19,19,0,1
COMP-1338,LED Array v1,display,SKU-DIS-01338,2,supplier_457,NexGen CHI-457,China,469749,71.04,37,0,0
COMP-1339,RF Cable v1,cable,SKU-CAB-01339,1,supplier_185,CoreTech TAI-185,Taiwan,65359,0.3,19,0,0
COMP-1340,Back Cover v3,housing,SKU-HOU-01340,2,supplier_492,PrecisionCo USA-492,USA,16917,13.66,16,0,0
COMP-1341,FPC Connector v1,connector,SKU-CON-01341,2,supplier_229,StarComp TAI-229,Taiwan,57539,1.46,28,0,0
COMP-1342,FPC Connector v4,connector,SKU-CON-01342,1,supplier_227,NexGen USA-227,USA,405881,0.42,25,0,0
COMP-1343,OLED Display v1,display,SKU-DIS-01343,1,supplier_194,EliteMfg CHI-194,China,62179,76.07,54,0,0
COMP-1344,HDMI Connector v3,connector,SKU-CON-01344,3,supplier_087,NexGen CHI-087,China,13195,1.4,30,0,0
COMP-1345,Front Camera v1,camera_module,SKU-CAM-01345,1,supplier_024,EliteMfg GER-024,Germany,242366,140.23,53,0,0
COMP-1346,Coaxial Cable v3,cable,SKU-CAB-01346,3,supplier_175,CoreTech SOU-175,South Korea,192755,0.56,13,0,0
COMP-1347,Front Camera v3,camera_module,SKU-CAM-01347,3,supplier_106,PrimeParts JAP-106,Japan,216302,102.12,52,0,0
COMP-1348,Plastic Shell v4,housing,SKU-HOU-01348,2,supplier_451,GlobalParts MAL-451,Malaysia,484197,2.42,29,0,0
COMP-1349,Wide-Angle v1,camera_module,SKU-CAM-01349,1,supplier_274,EliteMfg MAL-274,Malaysia,316021,17.62,83,0,0
COMP-1350,HDMI Connector v3,connector,SKU-CON-01350,1,supplier_269,StarComp SOU-269,South Korea,367686,0.83,18,0,0
COMP-1351,USB-C Port v1,connector,SKU-CON-01351,1,supplier_019,StarComp USA-019,USA,287099,1.75,29,0,0
COMP-1352,OLED Display v4,display,SKU-DIS-01352,2,supplier_193,UniComp SOU-193,South Korea,133752,36.75,38,1,0
COMP-1353,FPC Connector v3,connector,SKU-CON-01353,2,supplier_240,TechMfg SOU-240,South Korea,356888,2.48,28,0,0
COMP-1354,Mainboard PCB v1,pcb,SKU-PCB-01354,1,supplier_046,PrimeParts MEX-046,Mexico,417709,22.93,39,0,0
COMP-1355,Audio Codec v2,ic_chip,SKU-IC_-01355,3,supplier_150,TechMfg CHI-150,China,436548,8.25,58,0,0
COMP-1356,Battery Module v3,battery_cell,SKU-BAT-01356,1,supplier_073,UniComp TAI-073,Taiwan,479550,40.04,59,0,0
COMP-1357,Sub-PCB v3,pcb,SKU-PCB-01357,1,supplier_179,StarComp GER-179,Germany,315147,2.5,44,0,1
COMP-1358,Aluminum Chassis v1,housing,SKU-HOU-01358,2,supplier_395,CoreTech JAP-395,Japan,388190,1.0,18,0,0
COMP-1359,Mainboard PCB v4,pcb,SKU-PCB-01359,1,supplier_131,GlobalParts TAI-131,Taiwan,67073,18.72,20,0,0
COMP-1360,Power Wire v4,cable,SKU-CAB-01360,1,supplier_450,TechMfg CHI-450,China,324820,2.0,11,0,0
COMP-1361,LED Array v4,display,SKU-DIS-01361,1,supplier_269,StarComp SOU-269,South Korea,84413,64.27,49,0,0
COMP-1362,Battery Module v4,battery_cell,SKU-BAT-01362,3,supplier_007,NexGen CHI-007,China,374252,54.26,44,0,0
COMP-1363,Aluminum Chassis v4,housing,SKU-HOU-01363,2,supplier_383,UniComp VIE-383,Vietnam,363686,9.13,17,0,0
COMP-1364,Telephoto Module v2,camera_module,SKU-CAM-01364,1,supplier_418,ApexManuf CHI-418,China,58001,74.61,83,0,0
COMP-1365,Li-Ion Cell v1,battery_cell,SKU-BAT-01365,1,supplier_053,UniComp CHI-053,China,64342,46.19,32,0,0
COMP-1366,Touch Screen v2,display,SKU-DIS-01366,3,supplier_094,EliteMfg CHI-094,China,270348,73.93,39,1,0
COMP-1367,Audio Codec v4,ic_chip,SKU-IC_-01367,2,supplier_417,NexGen MAL-417,Malaysia,367104,1.43,71,1,0
COMP-1368,RF Cable v2,cable,SKU-CAB-01368,1,supplier_218,ApexManuf CHI-218,China,238160,0.46,12,0,0
COMP-1369,Rigid-Flex PCB v2,pcb,SKU-PCB-01369,3,supplier_441,GlobalParts MEX-441,Mexico,426944,4.7,36,0,0
COMP-1370,Accelerometer v3,sensor,SKU-SEN-01370,2,supplier_327,NexGen CHI-327,China,184659,9.72,31,0,0
COMP-1371,HDMI Connector v3,connector,SKU-CON-01371,1,supplier_120,TechMfg CHI-120,China,134238,1.83,17,0,0
COMP-1372,Light Sensor v2,sensor,SKU-SEN-01372,2,supplier_270,TechMfg TAI-270,Taiwan,312612,2.71,51,0,0
COMP-1373,FPC Connector v3,connector,SKU-CON-01373,2,supplier_242,PrecisionCo TAI-242,Taiwan,370420,2.72,7,0,0
COMP-1374,Frame v2,housing,SKU-HOU-01374,1,supplier_002,PrecisionCo JAP-002,Japan,5336,11.83,19,0,0
COMP-1375,Battery Module v2,battery_cell,SKU-BAT-01375,3,supplier_089,StarComp JAP-089,Japan,182059,43.09,35,0,0
COMP-1376,HDMI Connector v2,connector,SKU-CON-01376,2,supplier_261,GlobalParts JAP-261,Japan,220264,1.3,13,0,0
COMP-1377,Board-to-Board v3,connector,SKU-CON-01377,3,supplier_252,PrecisionCo TAI-252,Taiwan,12081,2.32,20,0,0
COMP-1378,HDMI Connector v1,connector,SKU-CON-01378,1,supplier_396,PrimeParts USA-396,USA,422227,0.52,7,0,0
COMP-1379,LCD Panel v1,display,SKU-DIS-01379,3,supplier_474,EliteMfg TAI-474,Taiwan,134016,17.43,76,0,0
COMP-1380,Power IC v3,semiconductor,SKU-SEM-01380,1,supplier_372,PrecisionCo SOU-372,South Korea,361407,53.28,83,0,0
COMP-1381,Mainboard PCB v1,pcb,SKU-PCB-01381,2,supplier_251,GlobalParts CHI-251,China,286308,11.65,20,0,0
COMP-1382,NFC Chip v3,ic_chip,SKU-IC_-01382,3,supplier_368,ApexManuf CHI-368,China,337618,6.25,80,0,0
COMP-1383,MCU Unit v1,semiconductor,SKU-SEM-01383,2,supplier_302,PrecisionCo USA-302,USA,154566,56.17,49,0,0
COMP-1384,Flex PCB v4,pcb,SKU-PCB-01384,3,supplier_257,NexGen SOU-257,South Korea,233635,9.7,35,0,0
COMP-1385,Main Camera v4,camera_module,SKU-CAM-01385,1,supplier_030,TechMfg TAI-030,Taiwan,18376,33.36,58,0,0
COMP-1386,Li-Ion Cell v1,battery_cell,SKU-BAT-01386,2,supplier_116,PrimeParts TAI-116,Taiwan,345309,36.32,51,0,0
COMP-1387,Wi-Fi IC v3,ic_chip,SKU-IC_-01387,1,supplier_056,PrimeParts CHI-056,China,108483,0.55,48,0,0
COMP-1388,LiPo Pack v3,battery_cell,SKU-BAT-01388,2,supplier_481,GlobalParts CHI-481,China,168472,14.25,53,0,0
COMP-1389,LiPo Pack v2,battery_cell,SKU-BAT-01389,1,supplier_474,EliteMfg TAI-474,Taiwan,106154,87.92,46,0,0
COMP-1390,Flex PCB v4,pcb,SKU-PCB-01390,2,supplier_153,UniComp GER-153,Germany,135901,3.7,15,0,0
COMP-1391,Main Camera v2,camera_module,SKU-CAM-01391,2,supplier_443,UniComp CHI-443,China,334423,40.96,48,0,0
COMP-1392,Telephoto Module v4,camera_module,SKU-CAM-01392,1,supplier_460,TechMfg CHI-460,China,273784,129.59,49,0,0
COMP-1393,Power Cell v4,battery_cell,SKU-BAT-01393,1,supplier_458,ApexManuf SOU-458,South Korea,62492,41.28,25,0,0
COMP-1394,DRAM Module v4,semiconductor,SKU-SEM-01394,1,supplier_442,PrecisionCo CHI-442,China,330625,72.59,93,0,0
COMP-1395,Rigid-Flex PCB v1,pcb,SKU-PCB-01395,3,supplier_326,PrimeParts CHI-326,China,303996,9.62,16,0,0
COMP-1396,NAND Flash v4,semiconductor,SKU-SEM-01396,3,supplier_491,GlobalParts VIE-491,Vietnam,327785,2.43,47,0,0
COMP-1397,Data Cable v1,cable,SKU-CAB-01397,3,supplier_130,TechMfg SOU-130,South Korea,285577,1.58,9,0,0
COMP-1398,Flex PCB v4,pcb,SKU-PCB-01398,1,supplier_189,StarComp CHI-189,China,300358,15.83,45,0,0
COMP-1399,HDMI Connector v1,connector,SKU-CON-01399,3,supplier_186,PrimeParts TAI-186,Taiwan,461251,2.44,26,0,0
COMP-1400,Battery Module v4,battery_cell,SKU-BAT-01400,1,supplier_444,EliteMfg TAI-444,Taiwan,260681,38.19,49,0,0
COMP-1401,Flex PCB v1,pcb,SKU-PCB-01401,3,supplier_500,TechMfg TAI-500,Taiwan,18170,14.77,30,0,0
COMP-1402,Rigid-Flex PCB v1,pcb,SKU-PCB-01402,2,supplier_493,UniComp JAP-493,Japan,70333,8.74,16,0,0
COMP-1403,Light Sensor v2,sensor,SKU-SEN-01403,2,supplier_385,CoreTech CHI-385,China,50118,8.6,45,0,0
COMP-1404,LiPo Pack v4,battery_cell,SKU-BAT-01404,1,supplier_405,CoreTech TAI-405,Taiwan,254804,66.18,48,0,0
COMP-1405,Audio Codec v3,ic_chip,SKU-IC_-01405,2,supplier_160,TechMfg JAP-160,Japan,227697,1.47,28,0,0
COMP-1406,Bluetooth IC v2,ic_chip,SKU-IC_-01406,3,supplier_028,ApexManuf USA-028,USA,268790,0.58,84,0,0
COMP-1407,Board-to-Board v2,connector,SKU-CON-01407,2,supplier_255,CoreTech SOU-255,South Korea,469408,1.75,28,1,1
COMP-1408,USB-C Port v3,connector,SKU-CON-01408,2,supplier_002,PrecisionCo JAP-002,Japan,393346,1.74,29,0,0
COMP-1409,Sub-PCB v1,pcb,SKU-PCB-01409,3,supplier_016,PrimeParts JAP-016,Japan,27400,17.91,24,0,0
COMP-1410,Proximity Sensor v1,sensor,SKU-SEN-01410,1,supplier_127,NexGen CHI-127,China,171920,6.68,32,0,0
COMP-1411,NFC Chip v3,ic_chip,SKU-IC_-01411,1,supplier_410,TechMfg CHI-410,China,210747,0.5,57,0,0
COMP-1412,Mainboard PCB v1,pcb,SKU-PCB-01412,2,supplier_381,GlobalParts CHI-381,China,496965,4.42,38,0,0
COMP-1413,Flex PCB v4,pcb,SKU-PCB-01413,3,supplier_212,PrecisionCo JAP-212,Japan,452326,23.44,34,0,0
COMP-1414,Mainboard PCB v3,pcb,SKU-PCB-01414,2,supplier_226,PrimeParts CHI-226,China,235985,16.18,25,0,0
COMP-1415,Telephoto Module v3,camera_module,SKU-CAM-01415,1,supplier_496,PrimeParts TAI-496,Taiwan,399684,66.22,87,0,0
COMP-1416,HDMI Connector v1,connector,SKU-CON-01416,1,supplier_265,CoreTech MEX-265,Mexico,280397,2.74,30,0,1
COMP-1417,Frame v2,housing,SKU-HOU-01417,2,supplier_499,StarComp GER-499,Germany,281828,12.84,28,0,0
COMP-1418,Accelerometer v3,sensor,SKU-SEN-01418,2,supplier_418,ApexManuf CHI-418,China,168089,7.79,45,0,0
COMP-1419,Sub-PCB v1,pcb,SKU-PCB-01419,2,supplier_016,PrimeParts JAP-016,Japan,255453,6.39,27,0,0
COMP-1420,USB-C Port v2,connector,SKU-CON-01420,1,supplier_293,UniComp MAL-293,Malaysia,335578,0.38,26,0,0
COMP-1421,Battery Module v4,battery_cell,SKU-BAT-01421,2,supplier_081,GlobalParts VIE-081,Vietnam,495471,58.88,43,0,0
COMP-1422,MCU Unit v4,semiconductor,SKU-SEM-01422,1,supplier_255,CoreTech SOU-255,South Korea,331937,30.47,80,0,0
COMP-1423,FPC Connector v1,connector,SKU-CON-01423,2,supplier_218,ApexManuf CHI-218,China,364344,0.75,17,0,0
COMP-1424,LiPo Pack v4,battery_cell,SKU-BAT-01424,2,supplier_023,UniComp CHI-023,China,112116,69.91,54,1,0
COMP-1425,Sub-PCB v2,pcb,SKU-PCB-01425,3,supplier_099,StarComp SOU-099,South Korea,128687,10.58,15,0,0
COMP-1426,Light Sensor v4,sensor,SKU-SEN-01426,1,supplier_197,NexGen CHI-197,China,186681,12.2,26,0,0
COMP-1427,USB-C Port v4,connector,SKU-CON-01427,2,supplier_328,ApexManuf CHI-328,China,75378,0.76,15,0,0
COMP-1428,Power IC v3,semiconductor,SKU-SEM-01428,2,supplier_199,StarComp CHI-199,China,1172,8.26,78,0,0
COMP-1429,MCU Unit v3,semiconductor,SKU-SEM-01429,2,supplier_254,EliteMfg CHI-254,China,295150,72.96,107,0,0
COMP-1430,Power Cell v3,battery_cell,SKU-BAT-01430,2,supplier_292,PrecisionCo CHI-292,China,429304,28.04,46,0,0
COMP-1431,Frame v2,housing,SKU-HOU-01431,1,supplier_429,StarComp CHI-429,China,97880,12.81,42,0,0
COMP-1432,Bluetooth IC v1,ic_chip,SKU-IC_-01432,1,supplier_455,CoreTech TAI-455,Taiwan,265133,3.54,22,0,0
COMP-1433,Flex PCB v4,pcb,SKU-PCB-01433,3,supplier_176,PrimeParts TAI-176,Taiwan,374385,7.75,22,0,0
COMP-1434,Flex PCB v2,pcb,SKU-PCB-01434,2,supplier_002,PrecisionCo JAP-002,Japan,62006,24.47,26,1,0
COMP-1435,NFC Chip v2,ic_chip,SKU-IC_-01435,1,supplier_027,NexGen TAI-027,Taiwan,394852,9.53,27,1,1
COMP-1436,FPC Connector v4,connector,SKU-CON-01436,1,supplier_214,EliteMfg TAI-214,Taiwan,214040,0.64,27,0,0
COMP-1437,Back Cover v1,housing,SKU-HOU-01437,1,supplier_382,PrecisionCo VIE-382,Vietnam,208464,3.73,30,0,0
COMP-1438,LiPo Pack v4,battery_cell,SKU-BAT-01438,2,supplier_483,UniComp CHI-483,China,458673,50.03,54,0,1
COMP-1439,Wi-Fi IC v2,ic_chip,SKU-IC_-01439,2,supplier_357,NexGen CHI-357,China,427290,4.18,33,0,1
COMP-1440,Coaxial Cable v1,cable,SKU-CAB-01440,1,supplier_368,ApexManuf CHI-368,China,444252,0.77,20,0,0
COMP-1441,DRAM Module v4,semiconductor,SKU-SEM-01441,3,supplier_098,ApexManuf SOU-098,South Korea,440549,39.19,71,0,0
COMP-1442,LCD Panel v3,display,SKU-DIS-01442,2,supplier_344,EliteMfg TAI-344,Taiwan,345785,113.68,50,1,0
COMP-1443,Wi-Fi IC v4,ic_chip,SKU-IC_-01443,2,supplier_067,NexGen GER-067,Germany,344043,2.58,70,0,0
COMP-1444,Coaxial Cable v3,cable,SKU-CAB-01444,2,supplier_160,TechMfg JAP-160,Japan,172873,1.95,16,0,0
COMP-1445,Front Camera v3,camera_module,SKU-CAM-01445,2,supplier_325,CoreTech MEX-325,Mexico,465973,45.43,49,0,0
